CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,CustomerLifetime,PurchaseCount,AvgBasketSize,AvgQuantityPerOrder,MeanGapDays,PurchaseConsistency,ActiveMonths,PurchaseVelocity,AvgSpendPerMonth,RepeatPurchaseRatio,Churn,PredictedChurn
12415,23,6,3813.24,127.10799999999999,2989,30,167,30,498.1666666666667,99.63333333333334,5.689655172413793,15.946570272264687,5,1.0778443113772456,685.0131736526946,5.0,0,0
12417,16,4,143.65,15.961111111111112,141,9,174,9,35.25,15.666666666666666,21.75,35.95930239272487,3,0.6896551724137931,24.767241379310345,2.25,0,0
12418,22,1,25.2,12.6,16,2,0,2,16.0,8.0,0.0,0.0,1,1.0,25.2,2.0,1,1
12421,24,3,54.45,18.150000000000002,39,3,204,3,13.0,13.0,101.5,61.518289963229634,3,0.4411764705882353,8.007352941176471,1.0,0,0
12422,5,2,33.0,16.5,20,2,229,2,10.0,10.0,229.0,0.0,2,0.26200873362445415,4.323144104803493,1.0,1,1
12423,110,3,34.379999999999995,11.459999999999999,46,3,91,3,15.333333333333334,15.333333333333334,45.0,24.041630560342615,3,0.989010989010989,11.334065934065933,1.0,1,0
12424,72,1,16.5,16.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,16.5,1.0,1,1
12426,104,1,19.799999999999997,19.799999999999997,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,19.799999999999997,1.0,1,1
12427,281,1,17.700000000000003,17.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,17.700000000000003,1.0,0,1
12428,152,4,205.76,18.705454545454543,183,11,41,11,45.75,16.636363636363637,4.0,9.439868172337532,2,2.926829268292683,150.5560975609756,2.75,0,0
12429,275,1,25.5,25.5,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,25.5,1.0,0,1
12431,121,4,338.5,42.3125,210,8,103,8,52.5,26.25,14.571428571428571,26.78219024437162,3,1.1650485436893205,98.59223300970875,2.0,0,0
12432,81,2,55.86,18.62,26,3,0,3,13.0,8.666666666666666,0.0,0.0,1,2.0,55.86,1.5,0,1
12433,0,3,298.72,22.97846153846154,146,12,282,13,48.666666666666664,11.23076923076923,23.416666666666668,78.9389388109953,2,0.3191489361702127,31.77872340425532,4.333333333333333,0,0
12434,169,1,22.95,11.475,15,2,0,2,15.0,7.5,0.0,0.0,1,1.0,22.95,2.0,0,1
12437,177,2,29.12,14.56,32,2,41,2,16.0,16.0,41.0,0.0,2,1.4634146341463414,21.307317073170733,1.0,0,1
12438,49,1,160.8,53.6,27,3,0,3,27.0,9.0,0.0,0.0,1,1.0,160.8,3.0,0,1
12444,31,2,122.42,20.403333333333332,56,6,49,6,28.0,9.333333333333334,9.8,21.91346617949794,2,1.2244897959183674,74.95102040816327,3.0,0,0
12447,152,1,19.5,19.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,19.5,1.0,1,1
12449,1,3,161.38,17.93111111111111,56,9,95,9,18.666666666666668,6.222222222222222,11.75,22.403762439121056,3,0.9473684210526316,50.962105263157895,3.0,0,0
12450,82,1,24.96,24.96,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,24.96,1.0,1,1
12451,127,2,346.46999999999997,28.8725,232,12,106,12,116.0,19.333333333333332,9.636363636363637,31.96020252524294,2,0.5660377358490566,98.05754716981131,6.0,0,0
12455,99,2,68.8,34.4,49,2,107,2,24.5,24.5,107.0,0.0,2,0.5607476635514018,19.28971962616822,1.0,0,1
12456,40,2,105.9,35.300000000000004,46,3,123,3,23.0,15.333333333333334,61.5,86.97413408594535,2,0.48780487804878053,25.82926829268293,1.5,0,1
12457,148,1,59.599999999999994,29.799999999999997,16,2,0,2,16.0,8.0,0.0,0.0,1,1.0,59.599999999999994,2.0,0,1
12461,64,1,4.68,4.68,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,4.68,1.0,1,1
12462,212,1,15.0,15.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,15.0,1.0,0,1
12463,84,2,40.0,13.333333333333334,32,3,31,3,16.0,10.666666666666666,15.5,21.920310216782973,2,1.9354838709677418,38.70967741935483,1.5,0,0
12465,78,1,19.799999999999997,19.799999999999997,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,19.799999999999997,1.0,0,1
12468,97,1,8.5,8.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,8.5,1.0,1,1
12471,16,9,956.24,47.812,356,18,257,20,39.55555555555556,17.8,13.368421052631579,25.32063393606046,6,1.0505836575875487,111.62334630350195,2.2222222222222223,0,0
12472,48,4,147.84,16.426666666666666,108,9,230,9,27.0,12.0,28.625,43.07779507555405,4,0.5217391304347826,19.283478260869565,2.25,0,0
12473,24,2,131.82,16.4775,114,8,77,8,57.0,14.25,11.0,29.103264421710495,2,0.7792207792207791,51.35844155844155,4.0,0,0
12474,47,7,223.02999999999997,17.156153846153845,143,13,191,13,20.428571428571427,11.0,15.666666666666666,19.777550787484156,6,1.099476439790576,35.03089005235602,1.8571428571428572,0,0
12476,50,2,114.20000000000002,28.550000000000004,52,4,93,4,26.0,13.0,31.0,53.693575034635195,2,0.6451612903225806,36.83870967741936,2.0,0,0
12477,10,3,434.45,33.419230769230765,119,13,200,13,39.666666666666664,9.153846153846153,16.666666666666668,42.16274385873113,3,0.44999999999999996,65.16749999999999,4.333333333333333,0,0
12480,52,3,211.1,15.078571428571427,123,14,192,14,41.0,8.785714285714286,14.76923076923077,37.82008691633289,3,0.46875,32.984375,4.666666666666667,0,0
12481,89,5,115.2,19.2,81,6,186,6,16.2,13.5,37.0,30.091527046662158,5,0.8064516129032258,18.580645161290324,1.2,0,0
12483,135,1,34.0,34.0,8,1,0,1,8.0,8.0,0.0,0.0,1,1.0,34.0,1.0,0,1
12484,12,3,219.05,11.528947368421052,111,17,232,19,37.0,5.842105263157895,12.88888888888889,40.307478344068066,3,0.3879310344827586,28.32543103448276,6.333333333333333,0,0
12489,245,1,29.700000000000003,29.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,29.700000000000003,1.0,1,1
12490,2,5,202.0,20.2,96,10,236,10,19.2,9.6,26.11111111111111,41.74758808735076,5,0.6355932203389831,25.677966101694917,2.0,0,0
12492,14,1,5.04,5.04,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,5.04,1.0,1,1
12493,75,2,49.5,16.5,30,3,31,3,15.0,10.0,15.5,21.920310216782973,2,1.9354838709677418,47.90322580645161,1.5,1,0
12494,205,1,31.9,15.95,10,2,0,2,10.0,5.0,0.0,0.0,1,1.0,31.9,2.0,0,1
12500,78,3,191.44000000000003,63.81333333333334,155,3,165,3,51.666666666666664,51.666666666666664,82.5,21.920310216782973,3,0.5454545454545454,34.80727272727273,1.0,0,0
12501,246,1,150.91,15.091,98,10,0,10,98.0,9.8,0.0,0.0,1,1.0,150.91,10.0,1,0
12502,5,5,337.2,25.93846153846154,66,13,214,13,13.2,5.076923076923077,17.75,29.42517475038864,5,0.7009345794392523,47.271028037383175,2.6,1,0
12506,142,1,1.25,1.25,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1.25,1.0,1,1
12507,208,1,90.0,90.0,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,90.0,1.0,1,1
12510,234,1,12.5,12.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,12.5,1.0,1,1
12513,22,1,42.3,21.15,18,2,0,2,18.0,9.0,0.0,0.0,1,1.0,42.3,2.0,1,1
12515,262,1,76.45,19.1125,31,4,0,4,31.0,7.75,0.0,0.0,1,1.0,76.45,4.0,1,1
12516,90,1,32.0,16.0,32,2,0,2,32.0,16.0,0.0,0.0,1,1.0,32.0,2.0,0,1
12517,35,2,88.67,8.867,54,10,63,10,27.0,5.4,7.0,21.0,2,0.9523809523809523,42.22380952380952,5.0,0,0
12520,51,3,132.1,16.5125,64,8,131,8,21.333333333333332,8.0,18.571428571428573,31.764010781895617,3,0.6870229007633588,30.251908396946565,2.6666666666666665,0,0
12521,52,1,108.2,18.033333333333335,56,6,0,6,56.0,9.333333333333334,0.0,0.0,1,1.0,108.2,6.0,1,0
12523,17,5,116.4,19.400000000000002,40,6,183,6,8.0,6.666666666666667,36.4,59.78544973486442,4,0.819672131147541,19.081967213114755,1.2,0,0
12524,114,3,58.620000000000005,14.655000000000001,88,4,87,4,29.333333333333332,22.0,28.666666666666668,35.94903800289144,2,1.0344827586206897,20.21379310344828,1.3333333333333333,0,0
12526,3,1,36.0,36.0,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,36.0,1.0,0,1
12528,24,3,70.1,17.525,14,4,198,4,4.666666666666667,3.5,66.0,85.06468127254695,3,0.4545454545454546,10.621212121212121,1.3333333333333333,0,0
12530,33,3,50.519999999999996,16.84,84,3,213,3,28.0,28.0,106.0,5.656854249492381,3,0.4225352112676057,7.115492957746478,1.0,0,0
12534,40,1,163.22,32.644,48,5,0,5,48.0,9.6,0.0,0.0,1,1.0,163.22,5.0,1,0
12535,1,2,91.7,22.925,20,3,94,4,10.0,5.0,31.333333333333332,54.270925303824825,2,0.6382978723404256,29.26595744680851,2.0,1,0
12539,171,3,242.05,16.136666666666667,137,15,71,15,45.666666666666664,9.133333333333333,5.071428571428571,14.793263985363721,2,1.267605633802817,102.27464788732395,5.0,1,0
12540,1,8,403.09,23.711176470588235,209,16,269,17,26.125,12.294117647058824,16.625,22.89068223826746,7,0.8921933085501859,44.9542750929368,2.125,0,0
12545,169,1,27.599999999999998,13.799999999999999,24,2,0,2,24.0,12.0,0.0,0.0,1,1.0,27.599999999999998,2.0,0,1
12547,190,1,20.4,20.4,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,20.4,1.0,1,1
12551,267,1,12.5,12.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,12.5,1.0,1,1
12553,64,5,299.4,27.218181818181815,95,10,175,11,19.0,8.636363636363637,17.3,23.986338704446837,4,0.8571428571428572,51.325714285714284,2.2,0,0
12556,60,1,12.4,4.133333333333334,4,3,0,3,4.0,1.3333333333333333,0.0,0.0,1,1.0,12.4,3.0,0,1
12557,67,2,903.1600000000001,301.05333333333334,316,2,174,3,158.0,105.33333333333333,87.0,123.03657992645927,2,0.3448275862068966,155.71724137931037,1.5,1,1
12560,52,1,53.04,13.26,52,4,0,4,52.0,13.0,0.0,0.0,1,1.0,53.04,4.0,0,1
12561,212,1,27.900000000000002,13.950000000000001,18,2,0,2,18.0,9.0,0.0,0.0,1,1.0,27.900000000000002,2.0,1,1
12562,36,2,89.96000000000001,22.490000000000002,50,4,49,4,25.0,12.5,16.333333333333332,28.290163190291665,2,1.2244897959183674,55.07755102040817,2.0,0,0
12564,170,1,73.5,24.5,10,3,0,3,10.0,3.3333333333333335,0.0,0.0,1,1.0,73.5,3.0,1,1
12565,198,1,17.700000000000003,17.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,17.700000000000003,1.0,1,1
12567,5,7,550.6,22.024,258,25,273,25,36.857142857142854,10.32,11.25,27.547981856169173,6,0.7692307692307693,60.50549450549451,3.5714285714285716,0,0
12569,1,6,171.18,28.53,65,6,160,6,10.833333333333334,10.833333333333334,31.6,29.407482041140483,4,1.125,32.096250000000005,1.0,0,0
12571,31,1,15.0,15.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,15.0,1.0,0,1
12574,225,1,15.0,15.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,15.0,1.0,1,1
12576,5,3,67.25,16.8125,35,4,208,4,11.666666666666666,8.75,69.33333333333333,78.13663246732183,3,0.43269230769230765,9.69951923076923,1.3333333333333333,0,0
12577,268,1,16.1,5.366666666666667,18,3,0,3,18.0,6.0,0.0,0.0,1,1.0,16.1,3.0,0,1
12578,239,1,69.9,23.3,30,3,0,3,30.0,10.0,0.0,0.0,1,1.0,69.9,3.0,0,1
12583,16,6,199.5,19.95,160,10,267,10,26.666666666666668,16.0,29.555555555555557,36.575644598253874,6,0.6741573033707865,22.41573033707865,1.6666666666666667,0,0
12584,46,3,103.45,20.69,11,4,143,5,3.6666666666666665,2.2,35.5,45.088801270381985,3,0.6293706293706294,21.702797202797203,1.6666666666666667,0,0
12585,143,2,85.68,14.280000000000001,96,6,117,6,48.0,16.0,23.4,52.323990673495075,2,0.5128205128205129,21.969230769230773,3.0,1,0
12590,120,1,325.8,162.9,108,2,0,2,108.0,54.0,0.0,0.0,1,1.0,325.8,2.0,1,1
12591,226,1,17.700000000000003,17.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,17.700000000000003,1.0,1,1
12594,30,2,94.38,23.595,134,4,135,4,67.0,33.5,45.0,77.94228634059948,2,0.4444444444444444,20.973333333333333,2.0,0,0
12596,151,1,10.2,10.2,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,10.2,1.0,1,1
12597,92,2,157.4,26.233333333333334,16,6,85,6,8.0,2.6666666666666665,17.0,38.01315561749642,2,0.7058823529411764,55.55294117647059,3.0,0,0
12598,71,3,116.54,14.5675,95,8,122,8,31.666666666666668,11.875,17.428571428571427,29.787341510878647,3,0.7377049180327869,28.65737704918033,2.6666666666666665,0,0
12599,213,1,20.4,20.4,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,20.4,1.0,0,1
12600,113,2,114.36000000000001,38.120000000000005,25,3,153,3,12.5,8.333333333333334,76.5,108.18733752154178,2,0.3921568627450981,22.42352941176471,1.5,1,1
12601,113,2,63.31999999999999,21.106666666666666,36,3,128,3,18.0,12.0,64.0,90.50966799187809,2,0.46875,14.840625,1.5,1,1
12609,95,2,124.17999999999999,31.044999999999998,87,4,132,4,43.5,21.75,44.0,76.2102355330306,2,0.45454545454545453,28.22272727272727,2.0,0,0
12610,35,1,168.25,28.041666666666668,66,6,0,6,66.0,11.0,0.0,0.0,1,1.0,168.25,6.0,0,0
12613,107,1,30.599999999999998,15.299999999999999,12,2,0,2,12.0,6.0,0.0,0.0,1,1.0,30.599999999999998,2.0,0,1
12614,187,1,17.0,17.0,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,17.0,1.0,1,1
12615,77,1,46.31999999999999,15.439999999999998,72,3,0,3,72.0,24.0,0.0,0.0,1,1.0,46.31999999999999,3.0,0,1
12616,4,2,45.60000000000001,15.200000000000003,24,3,202,3,12.0,8.0,101.0,142.8355697996826,2,0.297029702970297,6.772277227722774,1.5,1,0
12619,25,2,59.25,29.625,51,2,137,2,25.5,25.5,137.0,0.0,2,0.43795620437956206,12.974452554744527,1.0,0,1
12620,114,1,19.799999999999997,19.799999999999997,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,19.799999999999997,1.0,0,1
12621,9,11,732.98,30.540833333333335,430,24,257,24,39.09090909090909,17.916666666666668,10.91304347826087,17.294016420501315,7,1.284046692607004,85.56186770428016,2.1818181818181817,0,0
12622,141,1,25.5,25.5,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,25.5,1.0,1,1
12624,87,1,20.4,10.2,24,2,0,2,24.0,12.0,0.0,0.0,1,1.0,20.4,2.0,1,1
12625,121,2,144.24,20.60571428571429,130,7,107,7,65.0,18.571428571428573,17.833333333333332,43.682567079633344,2,0.5607476635514018,40.4411214953271,3.5,1,0
12626,22,4,184.6,18.46,162,10,49,10,40.5,16.2,5.222222222222222,8.058811602491055,3,2.4489795918367347,113.0204081632653,2.5,0,0
12627,5,3,80.82,16.163999999999998,98,5,44,5,32.666666666666664,19.6,10.75,14.637281168304447,3,2.0454545454545454,55.10454545454545,1.6666666666666667,0,0
12633,106,2,190.98,31.83,42,6,91,6,21.0,7.0,18.2,40.69643719049618,2,0.6593406593406593,62.96043956043956,3.0,1,0
12635,64,1,39.96,13.32,36,3,0,3,36.0,12.0,0.0,0.0,1,1.0,39.96,3.0,0,1
12637,1,6,354.5,20.852941176470587,104,17,232,17,17.333333333333332,6.117647058823529,14.375,27.765386124933805,5,0.7758620689655172,45.84051724137931,2.8333333333333335,0,0
12641,24,1,19.799999999999997,19.799999999999997,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,19.799999999999997,1.0,1,1
12642,17,1,40.2,20.1,36,2,0,2,36.0,18.0,0.0,0.0,1,1.0,40.2,2.0,1,1
12643,130,1,102.0,102.0,40,1,0,1,40.0,40.0,0.0,0.0,1,1.0,102.0,1.0,1,1
12644,39,1,9.959999999999999,9.959999999999999,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,9.959999999999999,1.0,1,1
12645,19,2,84.30000000000001,28.100000000000005,44,3,206,3,22.0,14.666666666666666,103.0,145.6639969244288,2,0.29126213592233013,12.276699029126217,1.5,0,0
12647,109,2,32.0,16.0,14,2,167,2,7.0,7.0,167.0,0.0,2,0.3592814371257485,5.748502994011976,1.0,1,1
12649,16,2,37.5,18.75,18,2,105,2,9.0,9.0,105.0,0.0,2,0.5714285714285714,10.714285714285714,1.0,1,1
12651,244,1,7.800000000000001,7.800000000000001,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,7.800000000000001,1.0,1,1
12652,240,1,40.83,13.61,29,3,0,3,29.0,9.666666666666666,0.0,0.0,1,1.0,40.83,3.0,1,1
12653,58,2,160.26000000000002,40.065000000000005,54,4,147,4,27.0,13.5,49.0,84.870489570875,2,0.4081632653061224,32.70612244897959,2.0,1,0
12656,25,3,263.5,37.642857142857146,102,7,117,7,34.0,14.571428571428571,19.5,35.17811819867572,3,0.7692307692307693,67.56410256410257,2.3333333333333335,0,0
12662,16,7,211.55,19.231818181818184,97,11,266,11,13.857142857142858,8.818181818181818,26.3,24.344974384414083,7,0.7894736842105263,23.85902255639098,1.5714285714285714,0,0
12664,53,1,6.6000000000000005,6.6000000000000005,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,6.6000000000000005,1.0,0,1
12668,168,3,139.0,15.444444444444445,98,9,96,9,32.666666666666664,10.88888888888889,12.0,22.379837864853776,3,0.9375,43.4375,3.0,0,0
12669,166,1,144.6,48.199999999999996,42,3,0,3,42.0,14.0,0.0,0.0,1,1.0,144.6,3.0,1,1
12670,8,3,111.9,27.975,42,3,133,4,14.0,10.5,44.333333333333336,51.61718060232788,3,0.6766917293233082,25.240601503759397,1.3333333333333333,0,0
12673,236,1,68.4,17.1,36,4,0,4,36.0,9.0,0.0,0.0,1,1.0,68.4,4.0,0,1
12674,80,2,55.5,18.5,42,3,37,3,21.0,14.0,18.5,26.16295090390226,2,1.6216216216216215,45.0,1.5,0,0
12676,170,1,15.0,15.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,15.0,1.0,0,1
12678,10,2,198.95999999999998,99.47999999999999,168,2,152,2,84.0,84.0,152.0,0.0,2,0.39473684210526316,39.268421052631574,1.0,0,1
12679,193,1,6.8,6.8,8,1,0,1,8.0,8.0,0.0,0.0,1,1.0,6.8,1.0,0,1
12680,22,1,27.6,13.8,10,2,0,2,10.0,5.0,0.0,0.0,1,1.0,27.6,2.0,0,1
12681,61,13,609.61,22.57814814814815,297,24,216,27,22.846153846153847,11.0,8.076923076923077,12.056278287840163,7,1.8055555555555556,84.66805555555555,2.076923076923077,0,0
12682,15,9,431.14,33.16461538461538,183,12,264,13,20.333333333333332,14.076923076923077,21.833333333333332,25.019386422726217,7,1.0227272727272727,48.99318181818181,1.4444444444444444,0,0
12683,2,8,235.76,18.135384615384616,208,13,272,13,26.0,16.0,22.5,28.32120952732968,7,0.8823529411764706,26.00294117647059,1.625,0,0
12684,80,2,206.88000000000002,34.480000000000004,216,6,26,6,108.0,36.0,5.2,11.627553482998907,2,2.0,206.88000000000002,3.0,0,0
12685,2,1,44.85,22.425,27,2,0,2,27.0,13.5,0.0,0.0,1,1.0,44.85,2.0,0,1
12688,23,1,158.59,19.82375,77,8,0,8,77.0,9.625,0.0,0.0,1,1.0,158.59,8.0,1,0
12689,37,1,10.0,10.0,8,1,0,1,8.0,8.0,0.0,0.0,1,1.0,10.0,1.0,0,1
12693,173,2,50.550000000000004,16.85,21,3,55,3,10.5,7.0,27.5,38.890872965260115,2,1.090909090909091,27.572727272727278,1.5,1,1
12695,16,2,45.6,15.200000000000001,20,3,102,3,10.0,6.666666666666667,51.0,72.12489168102785,2,0.5882352941176471,13.411764705882353,1.5,1,0
12697,40,1,19.799999999999997,19.799999999999997,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,19.799999999999997,1.0,1,1
12700,65,2,142.74,15.860000000000001,126,9,58,9,63.0,14.0,7.25,20.506096654409877,2,1.0344827586206897,73.83103448275862,4.5,0,0
12701,151,1,4.68,4.68,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,4.68,1.0,0,1
12704,37,2,57.85,28.925,4,2,41,2,2.0,2.0,41.0,0.0,2,1.4634146341463414,42.329268292682926,1.0,0,0
12705,67,4,370.2,33.654545454545456,121,11,198,11,30.25,11.0,19.8,36.79613506274205,4,0.6060606060606061,56.09090909090909,2.75,0,0
12707,201,1,52.8,13.2,36,4,0,4,36.0,9.0,0.0,0.0,1,1.0,52.8,4.0,1,1
12708,89,4,140.98000000000002,17.622500000000002,62,8,188,8,15.5,7.75,26.857142857142858,39.62502816583046,4,0.6382978723404256,22.4968085106383,2.0,0,0
12709,44,5,518.5,74.07142857142857,139,7,231,7,27.8,19.857142857142858,38.166666666666664,35.23870977585114,5,0.6493506493506493,67.33766233766234,1.4,0,0
12710,6,2,86.39,14.398333333333333,61,6,104,6,30.5,10.166666666666666,20.8,46.51021393199563,2,0.5769230769230769,24.920192307692307,3.0,1,0
12712,56,4,106.95,26.7375,22,4,184,4,5.5,5.5,60.666666666666664,39.67786956646404,4,0.6521739130434783,17.4375,1.0,0,0
12714,16,4,110.17999999999999,12.242222222222221,106,9,187,9,26.5,11.777777777777779,23.25,36.169245025494874,4,0.6417112299465241,17.675935828877005,2.25,0,0
12715,15,1,31.3,15.65,15,2,0,2,15.0,7.5,0.0,0.0,1,1.0,31.3,2.0,1,1
12716,42,1,47.7,23.85,30,2,0,2,30.0,15.0,0.0,0.0,1,1.0,47.7,2.0,1,1
12717,60,2,177.46,35.492000000000004,36,5,94,5,18.0,7.2,23.5,47.0,2,0.6382978723404256,56.63617021276596,2.5,1,0
12720,3,12,352.48,15.32521739130435,265,23,274,23,22.083333333333332,11.521739130434783,12.227272727272727,14.71290919463914,10,1.3138686131386863,38.59270072992701,1.9166666666666667,0,0
12721,92,4,64.25999999999999,12.851999999999999,58,5,171,5,14.5,11.6,42.5,28.827070610799147,4,0.7017543859649122,11.273684210526314,1.25,0,0
12722,24,2,35.4,17.7,12,2,35,2,6.0,6.0,35.0,0.0,2,1.7142857142857142,30.342857142857138,1.0,1,0
